Time elapsed (ms),Avg throughput (tokens/s),Running (reqs),Swapped (reqs),Pending (reqs),GPU KV cache usage (%),CPU KV cache usage (%)
0,0,0,0,0,0,0
2672.3,16006.3,128,0,0,53.0,0.0
2712.1000000000004,3218.9,128,0,0,53.1,0.0
2746.8,3691.2,128,0,0,53.3,0.0
2781.5,3687.9,128,0,0,53.4,0.0
2816.2,3684.9,128,0,0,53.6,0.0
2850.8999999999996,3689.3,128,0,0,53.8,0.0
2885.5999999999995,3689.2,128,0,0,54.0,0.0
2920.1999999999994,3698.8,128,0,0,54.2,0.0
2954.9999999999995,3682.7,128,0,0,54.3,0.0
2989.7999999999997,3676.6,128,0,0,54.4,0.0
3024.4999999999995,3683.6,128,0,0,54.5,0.0
3059.2999999999997,3677.7,128,0,0,54.7,0.0
3094.2,3672.5,128,0,0,54.8,0.0
3129.2,3661.8,128,0,0,54.9,0.0
3164.2,3659.4,128,0,0,55.1,0.0
3199.2,3653.5,128,0,0,55.3,0.0
3234.2999999999997,3646.2,128,0,0,55.5,0.0
3269.4999999999995,3631.3,128,0,0,55.6,0.0
3304.5999999999995,3646.3,128,0,0,55.8,0.0
3339.7999999999993,3635.1,128,0,0,55.9,0.0
3374.999999999999,3636.1,128,0,0,56.1,0.0
3410.2999999999993,3621.1,128,0,0,56.3,0.0
3445.499999999999,3639.2,128,0,0,56.5,0.0
3480.899999999999,3616.3,128,0,0,56.6,0.0
3516.1999999999994,3623.8,128,0,0,56.8,0.0
3551.5999999999995,3616.0,128,0,0,56.9,0.0
3586.8999999999996,3630.0,128,0,0,57.0,0.0
3622.2,3623.9,128,0,0,57.2,0.0
3657.3999999999996,3631.6,128,0,0,57.3,0.0
3692.8999999999996,3605.5,128,0,0,57.4,0.0
3728.2999999999997,3619.6,128,0,0,57.5,0.0
3763.7999999999997,3605.6,128,0,0,57.8,0.0
3799.1,3622.1,128,0,0,58.0,0.0
3834.5,3610.9,128,0,0,58.1,0.0
3869.8,3621.4,128,0,0,58.3,0.0
3905.2000000000003,3614.7,128,0,0,58.4,0.0
3940.6000000000004,3619.6,128,0,0,58.6,0.0
3976.2000000000003,3595.2,128,0,0,58.7,0.0
4011.6000000000004,3610.8,128,0,0,59.0,0.0
4047.1000000000004,3606.6,128,0,0,59.1,0.0
4082.6000000000004,3605.9,128,0,0,59.3,0.0
4118.1,3601.1,128,0,0,59.4,0.0
4153.700000000001,3598.5,128,0,0,59.4,0.0
4189.300000000001,3593.8,128,0,0,59.6,0.0
4224.9000000000015,3595.3,128,0,0,59.8,0.0
4260.600000000001,3589.8,128,0,0,59.9,0.0
4296.300000000001,3585.5,128,0,0,60.0,0.0
4331.9000000000015,3596.1,128,0,0,60.3,0.0
4367.600000000001,3581.8,128,0,0,60.5,0.0
4403.4000000000015,3573.0,128,0,0,60.6,0.0
4439.100000000001,3585.8,128,0,0,60.8,0.0
4474.9000000000015,3578.5,128,0,0,60.9,0.0
4510.700000000002,3574.8,128,0,0,61.0,0.0
4546.500000000002,3578.7,128,0,0,61.2,0.0
4582.300000000002,3574.9,128,0,0,61.5,0.0
4618.200000000002,3565.9,128,0,0,61.6,0.0
4654.000000000002,3573.7,128,0,0,61.7,0.0
4689.9000000000015,3561.2,128,0,0,61.8,0.0
4725.800000000001,3570.3,128,0,0,61.9,0.0
4761.800000000001,3559.5,128,0,0,62.1,0.0
4797.700000000001,3564.7,128,0,0,62.3,0.0
4833.800000000001,3546.8,128,0,0,62.4,0.0
4869.700000000001,3567.1,128,0,0,62.5,0.0
4905.700000000001,3555.0,128,0,0,62.8,0.0
4941.6,3563.4,128,0,0,63.0,0.0
4977.5,3562.1,128,0,0,63.1,0.0
5013.5,3558.1,128,0,0,63.3,0.0
5049.5,3558.5,128,0,0,63.4,0.0
5085.5,3556.9,128,0,0,63.5,0.0
5121.6,3544.8,128,0,0,63.7,0.0
5157.6,3554.2,128,0,0,63.9,0.0
5193.700000000001,3544.3,128,0,0,64.1,0.0
5229.800000000001,3542.8,128,0,0,64.2,0.0
5266.100000000001,3529.5,128,0,0,64.3,0.0
5302.300000000001,3540.7,128,0,0,64.4,0.0
5338.4000000000015,3541.0,128,0,0,64.6,0.0
5374.600000000001,3537.9,128,0,0,64.8,0.0
5410.800000000001,3534.8,128,0,0,64.9,0.0
5447.000000000001,3534.2,128,0,0,65.0,0.0
5483.300000000001,3530.9,128,0,0,65.3,0.0
5519.700000000001,3519.8,128,0,0,65.5,0.0
5647.1,1004.7,128,0,0,65.6,0.0
5683.900000000001,3474.0,128,0,0,65.7,0.0
5720.3,3515.6,128,0,0,65.9,0.0
5756.6,3523.0,128,0,0,66.0,0.0
5793.0,3512.4,128,0,0,66.2,0.0
5829.6,3493.7,128,0,0,66.4,0.0
5866.0,3511.9,128,0,0,66.6,0.0
5902.6,3495.8,128,0,0,66.7,0.0
5939.1,3503.6,128,0,0,66.8,0.0
5975.8,3490.6,128,0,0,66.9,0.0
6012.400000000001,3495.2,128,0,0,67.1,0.0
6049.000000000001,3497.7,128,0,0,67.3,0.0
6085.600000000001,3501.7,128,0,0,67.4,0.0
6122.300000000001,3487.4,128,0,0,67.5,0.0
6158.9000000000015,3496.5,128,0,0,67.8,0.0
6195.600000000001,3488.4,128,0,0,68.0,0.0
6232.300000000001,3484.9,128,0,0,68.1,0.0
6268.9000000000015,3497.4,128,0,0,68.2,0.0
6305.600000000001,3488.5,128,0,0,68.4,0.0
6342.300000000001,3489.2,128,0,0,68.5,0.0
6379.100000000001,3482.1,128,0,0,68.7,0.0
6415.800000000001,3483.6,128,0,0,68.9,0.0
6452.700000000001,3473.4,128,0,0,69.1,0.0
6489.500000000001,3478.1,128,0,0,69.2,0.0
6526.500000000001,3462.4,128,0,0,69.3,0.0
6563.300000000001,3477.1,128,0,0,69.4,0.0
6600.100000000001,3477.3,128,0,0,69.6,0.0
6637.000000000001,3468.5,128,0,0,69.8,0.0
6673.900000000001,3471.9,128,0,0,69.9,0.0
6710.700000000001,3475.2,128,0,0,70.0,0.0
6747.700000000001,3459.7,128,0,0,70.3,0.0
6784.6,3466.3,128,0,0,70.5,0.0
6821.6,3462.3,128,0,0,70.6,0.0
6858.6,3459.8,128,0,0,70.7,0.0
6895.6,3461.7,128,0,0,70.9,0.0
6932.6,3456.9,128,0,0,71.0,0.0
6969.6,3455.1,128,0,0,71.2,0.0
7006.6,3458.1,128,0,0,71.4,0.0
7043.5,3465.5,128,0,0,71.6,0.0
7080.6,3448.0,128,0,0,71.7,0.0
7117.700000000001,3450.3,128,0,0,71.8,0.0
7154.800000000001,3446.7,128,0,0,71.9,0.0
7192.000000000001,3438.2,128,0,0,72.1,0.0
7229.100000000001,3452.0,128,0,0,72.2,0.0
7266.200000000002,3449.4,128,0,0,72.4,0.0
7303.4000000000015,3441.0,128,0,0,72.5,0.0
7340.500000000002,3447.8,128,0,0,72.7,0.0
7377.700000000002,3436.9,128,0,0,72.9,0.0
7415.000000000002,3430.9,128,0,0,73.1,0.0
7452.200000000002,3436.4,128,0,0,73.2,0.0
7489.4000000000015,3438.5,128,0,0,73.3,0.0
7526.700000000002,3434.3,128,0,0,73.5,0.0
7564.100000000001,3424.5,128,0,0,73.7,0.0
7601.4000000000015,3433.5,128,0,0,73.9,0.0
7638.700000000002,3435.8,128,0,0,74.1,0.0
7676.200000000002,3416.8,128,0,0,74.2,0.0
7713.500000000002,3433.8,128,0,0,74.3,0.0
7750.9000000000015,3424.7,128,0,0,74.4,0.0
7788.4000000000015,3411.4,128,0,0,74.6,0.0
7825.9000000000015,3416.8,128,0,0,74.7,0.0
7863.4000000000015,3414.4,128,0,0,74.8,0.0
7900.800000000001,3423.0,128,0,0,75.0,0.0
7938.300000000001,3413.8,128,0,0,75.2,0.0
7975.800000000001,3409.3,128,0,0,75.4,0.0
8013.500000000001,3396.4,128,0,0,75.5,0.0
8051.200000000001,3397.9,128,0,0,75.7,0.0
8088.800000000001,3404.8,128,0,0,75.8,0.0
8126.500000000001,3390.8,128,0,0,76.0,0.0
8164.200000000001,3392.8,128,0,0,76.2,0.0
8202.0,3387.0,128,0,0,76.4,0.0
8239.7,3392.1,128,0,0,76.6,0.0
8277.400000000001,3391.6,128,0,0,76.7,0.0
8315.2,3388.3,128,0,0,76.8,0.0
8353.0,3386.1,128,0,0,76.9,0.0
8390.8,3387.5,128,0,0,77.1,0.0
8428.699999999999,3376.4,128,0,0,77.2,0.0
8466.499999999998,3382.0,128,0,0,77.3,0.0
8504.399999999998,3379.1,128,0,0,77.4,0.0
8542.399999999998,3368.8,128,0,0,77.7,0.0
8580.299999999997,3379.6,128,0,0,77.9,0.0
8618.199999999997,3381.5,128,0,0,78.0,0.0
8656.099999999997,3377.2,128,0,0,78.2,0.0
8693.899999999996,3382.8,128,0,0,78.3,0.0
8731.799999999996,3376.8,128,0,0,78.5,0.0
8769.699999999995,3381.3,128,0,0,78.7,0.0
8807.599999999995,3374.6,128,0,0,78.9,0.0
8845.599999999995,3370.5,128,0,0,79.0,0.0
8883.599999999995,3366.1,128,0,0,79.2,0.0
8921.599999999995,3365.4,128,0,0,79.3,0.0
8959.599999999995,3365.5,128,0,0,79.4,0.0
8997.699999999995,3363.6,128,0,0,79.5,0.0
9035.899999999996,3354.7,128,0,0,79.7,0.0
9074.099999999997,3353.5,128,0,0,79.8,0.0
9112.199999999997,3358.7,128,0,0,79.9,0.0
9150.299999999997,3360.5,128,0,0,80.2,0.0
9188.499999999998,3350.4,128,0,0,80.4,0.0
9226.699999999999,3350.3,128,0,0,80.5,0.0
9264.9,3347.7,128,0,0,80.7,0.0
9303.1,3347.1,128,0,0,80.8,0.0
9341.300000000001,3350.3,128,0,0,80.9,0.0
9379.6,3346.1,128,0,0,81.1,0.0
9417.9,3342.2,128,0,0,81.4,0.0
9456.199999999999,3342.5,128,0,0,81.5,0.0
9494.499999999998,3340.1,128,0,0,81.6,0.0
9532.799999999997,3340.0,128,0,0,81.7,0.0
9571.099999999997,3341.4,128,0,0,81.8,0.0
9609.599999999997,3328.6,128,0,0,82.0,0.0
9647.999999999996,3333.4,128,0,0,82.2,0.0
9686.399999999996,3329.5,128,0,0,82.3,0.0
9724.899999999996,3322.1,128,0,0,82.4,0.0
9763.299999999996,3330.5,128,0,0,82.7,0.0
9801.599999999995,3337.8,128,0,0,82.9,0.0
9840.099999999995,3327.7,128,0,0,83.0,0.0
9878.499999999995,3330.9,128,0,0,83.2,0.0
9916.999999999995,3321.6,128,0,0,83.3,0.0
9955.499999999995,3327.0,128,0,0,83.4,0.0
9993.999999999995,3328.0,128,0,0,83.6,0.0
10032.599999999995,3319.9,128,0,0,83.8,0.0
10071.199999999995,3319.3,128,0,0,84.0,0.0
10109.899999999996,3309.8,128,0,0,84.1,0.0
10148.499999999996,3314.3,128,0,0,84.2,0.0
10187.199999999997,3304.6,128,0,0,84.3,0.0
10225.899999999998,3310.3,128,0,0,84.5,0.0
10264.499999999998,3315.0,128,0,0,84.7,0.0
10303.199999999999,3311.3,128,0,0,84.8,0.0
10341.9,3307.9,128,0,0,84.9,0.0
10380.699999999999,3296.6,128,0,0,85.2,0.0
10419.499999999998,3296.1,128,0,0,85.4,0.0
10458.299999999997,3302.5,128,0,0,85.5,0.0
10497.099999999997,3297.6,128,0,0,85.7,0.0
10536.099999999997,3283.5,128,0,0,85.8,0.0
10574.999999999996,3291.3,128,0,0,85.9,0.0
10613.999999999996,3283.7,128,0,0,86.1,0.0
10652.899999999996,3288.5,128,0,0,86.3,0.0
10691.899999999996,3284.5,128,0,0,86.5,0.0
10730.899999999996,3281.3,128,0,0,86.6,0.0
10769.899999999996,3285.9,128,0,0,86.7,0.0
10808.999999999996,3273.1,128,0,0,86.8,0.0
10848.099999999997,3272.6,128,0,0,87.0,0.0
10887.199999999997,3270.5,128,0,0,87.2,0.0
10926.399999999998,3267.5,128,0,0,87.3,0.0
10965.599999999999,3268.5,128,0,0,87.4,0.0
11004.8,3265.3,128,0,0,87.7,0.0
11044.0,3267.7,128,0,0,87.9,0.0
11083.0,3279.3,128,0,0,88.0,0.0
11122.0,3279.0,128,0,0,88.1,0.0
11161.1,3273.4,128,0,0,88.3,0.0
11200.300000000001,3267.5,128,0,0,88.4,0.0
11357.500000000002,814.1,128,0,0,88.6,0.0
11397.600000000002,3190.3,128,0,0,88.8,0.0
11436.900000000001,3253.8,128,0,0,89.0,0.0
11476.2,3255.3,128,0,0,89.1,0.0
11515.7,3241.6,128,0,0,89.2,0.0
11554.900000000001,3265.6,128,0,0,89.3,0.0
11594.2,3253.1,128,0,0,89.5,0.0
11633.5,3255.4,128,0,0,89.7,0.0
11672.9,3244.7,128,0,0,89.8,0.0
11712.199999999999,3258.3,128,0,0,89.9,0.0
11751.599999999999,3252.3,128,0,0,90.2,0.0
11790.899999999998,3256.2,128,0,0,90.4,0.0
11830.499999999998,3230.8,128,0,0,90.5,0.0
11869.799999999997,3253.0,128,0,0,90.6,0.0
11909.299999999997,3244.4,128,0,0,90.8,0.0
11948.899999999998,3232.9,128,0,0,90.9,0.0
11988.499999999998,3229.7,128,0,0,91.1,0.0
12028.099999999999,3234.0,128,0,0,91.3,0.0
12067.499999999998,3246.2,128,0,0,91.5,0.0
12106.999999999998,3242.8,128,0,0,91.6,0.0
12146.599999999999,3230.8,128,0,0,91.7,0.0
12186.099999999999,3237.7,128,0,0,91.8,0.0
12225.699999999999,3234.6,128,0,0,92.0,0.0
12265.3,3230.7,128,0,0,92.1,0.0
12305.199999999999,3211.6,128,0,0,92.3,0.0
12344.9,3227.1,128,0,0,92.4,0.0
12384.6,3227.1,128,0,0,92.7,0.0
12424.300000000001,3225.6,128,0,0,92.8,0.0
12464.1,3215.3,128,0,0,93.0,0.0
12503.9,3214.1,128,0,0,93.1,0.0
12543.6,3226.1,128,0,0,93.3,0.0
12583.4,3215.1,128,0,0,93.4,0.0
12623.5,3192.6,128,0,0,93.6,0.0
12663.3,3213.1,128,0,0,93.8,0.0
12703.099999999999,3214.5,128,0,0,94.0,0.0
12742.999999999998,3211.8,128,0,0,94.1,0.0
12782.899999999998,3205.5,128,0,0,94.2,0.0
12822.699999999997,3215.8,128,0,0,94.3,0.0
12862.599999999997,3209.8,128,0,0,94.5,0.0
12902.599999999997,3199.4,128,0,0,94.6,0.0
12942.699999999997,3193.9,128,0,0,94.8,0.0
12982.699999999997,3200.9,128,0,0,94.9,0.0
13022.599999999997,3204.5,128,0,0,95.1,0.0
13062.599999999997,3196.3,128,0,0,95.3,0.0
13102.799999999997,3183.7,128,0,0,95.5,0.0
13142.899999999998,3195.6,128,0,0,95.6,0.0
13183.199999999997,3179.9,128,0,0,95.7,0.0
13223.399999999998,3186.3,128,0,0,95.9,0.0
13263.799999999997,3172.0,128,0,0,96.1,0.0
13303.999999999998,3185.8,128,0,0,96.3,0.0
13344.299999999997,3175.9,128,0,0,96.5,0.0
13384.599999999997,3176.5,128,0,0,96.6,0.0
13424.999999999996,3167.0,128,0,0,96.7,0.0
13465.299999999996,3175.8,128,0,0,96.8,0.0
13505.599999999995,3178.0,128,0,0,97.0,0.0
13545.899999999994,3177.7,128,0,0,97.1,0.0
13586.299999999994,3164.8,128,0,0,97.2,0.0
13626.699999999993,3166.0,128,0,0,97.4,0.0
13667.099999999993,3169.6,128,0,0,97.6,0.0
13707.399999999992,3176.9,128,0,0,97.8,0.0
13747.799999999992,3166.1,128,0,0,97.9,0.0
13788.099999999991,3174.3,128,0,0,98.1,0.0
13828.39999999999,3176.2,128,0,0,98.2,0.0
13868.79999999999,3167.5,128,0,0,98.4,0.0
13909.29999999999,3159.1,128,0,0,98.6,0.0
13949.69999999999,3165.7,128,0,0,98.8,0.0
13990.19999999999,3162.2,128,0,0,99.0,0.0
14030.59999999999,3165.2,128,0,0,99.1,0.0
14071.19999999999,3151.9,128,0,0,99.2,0.0
14111.69999999999,3159.1,128,0,0,99.3,0.0
14152.19999999999,3163.6,128,0,0,99.5,0.0
14192.69999999999,3160.1,128,0,0,99.6,0.0
14233.499999999989,3137.7,128,0,0,99.7,0.0
14273.999999999989,3161.4,128,0,0,99.8,0.0
14314.499999999989,3138.1,127,0,1,99.3,0.0
14354.899999999989,3142.7,127,0,1,99.5,0.0
14395.499999999989,3126.1,127,0,1,99.6,0.0
14435.999999999989,3134.8,127,0,1,99.8,0.0
14476.59999999999,3130.1,127,0,1,99.9,0.0
14517.19999999999,3105.9,126,0,2,99.4,0.0
14557.69999999999,3109.0,126,0,2,99.6,0.0
14598.09999999999,3119.8,126,0,2,99.8,0.0
14638.499999999989,3119.7,126,0,2,100.0,0.0
14678.999999999989,3087.0,125,0,3,99.5,0.0
14719.59999999999,3078.2,125,0,3,99.6,0.0
14759.999999999989,3096.2,125,0,3,99.7,0.0
14800.399999999989,3096.2,125,0,3,99.9,0.0
14840.899999999989,3061.2,124,0,4,99.4,0.0
14881.399999999989,3063.1,124,0,4,99.5,0.0
14921.799999999988,3071.8,124,0,4,99.6,0.0
14962.199999999988,3067.6,124,0,4,99.8,0.0
15002.699999999988,3039.3,123,0,5,99.2,0.0
15043.299999999988,3031.2,123,0,5,99.4,0.0
15083.699999999988,3043.7,123,0,5,99.5,0.0
15123.999999999987,3052.2,123,0,5,99.7,0.0
15164.299999999987,3052.6,123,0,5,99.8,0.0
15204.699999999986,3042.0,123,0,5,100.0,0.0
15245.099999999986,3020.6,122,0,6,99.2,0.0
15285.299999999987,3031.3,122,0,6,99.4,0.0
15325.599999999986,3024.4,122,0,6,99.5,0.0
15365.999999999985,3018.4,122,0,6,99.6,0.0
15406.299999999985,3024.9,122,0,6,99.7,0.0
15446.599999999984,3026.8,122,0,6,99.9,0.0
15487.899999999983,2930.6,121,0,7,98.9,0.0
15528.099999999984,3008.7,121,0,7,99.0,0.0
15568.199999999984,3015.7,121,0,7,99.1,0.0
15608.299999999985,3014.5,121,0,7,99.4,0.0
15648.399999999985,3014.7,121,0,7,99.6,0.0
15688.699999999984,2999.4,121,0,7,99.7,0.0
15728.899999999985,3006.8,121,0,7,99.8,0.0
15769.099999999986,3006.8,121,0,7,100.0,0.0
15809.399999999985,2979.6,120,0,8,99.2,0.0
15849.799999999985,2973.8,116,0,8,96.9,0.0
15954.599999999984,15784.800000000001,118,0,6,98.9,0.0
15995.699999999984,2874.3,118,0,6,99.1,0.0
16037.099999999984,2852.4,115,0,6,97.3,0.0
16102.499999999984,11933.8,116,0,5,98.3,0.0
16142.199999999984,2922.8,114,0,5,97.0,0.0
16226.099999999984,13863.5,116,0,3,98.5,0.0
16265.999999999984,2905.6,115,0,3,97.9,0.0
16304.899999999983,12652.400000000001,116,0,2,98.5,0.0
16344.399999999983,2936.0,116,0,2,98.6,0.0
16384.399999999983,2901.2,116,0,2,98.8,0.0
16424.299999999985,2910.9,116,0,2,99.0,0.0
16464.299999999985,2900.1,115,0,2,98.4,0.0
16504.099999999984,2889.3,114,0,2,97.9,0.0
16552.299999999985,10819.9,115,0,1,98.5,0.0
16591.699999999986,2920.4,113,0,1,97.5,0.0
16645.399999999987,12384.0,114,0,0,98.3,0.0
16684.79999999999,2895.0,113,0,0,97.9,0.0
16724.79999999999,2827.1,113,0,0,98.0,0.0
16764.099999999988,2875.9,113,0,0,98.1,0.0
16803.399999999987,2873.4,112,0,0,97.6,0.0
16842.899999999987,2837.0,111,0,0,97.0,0.0
16882.399999999987,2812.8,109,0,0,95.8,0.0
16921.699999999986,2773.8,109,0,0,96.0,0.0
16960.599999999988,2803.7,109,0,0,96.2,0.0
16999.49999999999,2803.9,109,0,0,96.2,0.0
17038.49999999999,2796.9,109,0,0,96.3,0.0
17077.39999999999,2799.6,109,0,0,96.4,0.0
17116.299999999992,2801.4,109,0,0,96.6,0.0
17155.299999999992,2794.1,108,0,0,96.1,0.0
17193.999999999993,2788.6,107,0,0,95.5,0.0
17232.499999999993,2775.8,107,0,0,95.6,0.0
17270.899999999994,2783.6,105,0,0,94.4,0.0
17309.399999999994,2725.9,104,0,0,94.0,0.0
17347.599999999995,2725.4,104,0,0,94.1,0.0
17385.799999999996,2723.8,104,0,0,94.1,0.0
17423.899999999994,2729.2,104,0,0,94.3,0.0
17461.899999999994,2734.1,104,0,0,94.4,0.0
17499.999999999993,2726.8,104,0,0,94.5,0.0
17538.09999999999,2732.7,104,0,0,94.7,0.0
17576.19999999999,2731.2,103,0,0,94.2,0.0
17614.39999999999,2695.1,103,0,0,94.2,0.0
17652.299999999992,2716.7,103,0,0,94.3,0.0
17690.39999999999,2705.3,102,0,0,93.7,0.0
17728.39999999999,2682.3,102,0,0,93.8,0.0
17766.19999999999,2695.5,102,0,0,94.0,0.0
17803.99999999999,2698.0,102,0,0,94.1,0.0
17841.99999999999,2686.3,102,0,0,94.1,0.0
17879.79999999999,2695.3,102,0,0,94.4,0.0
17917.69999999999,2694.2,102,0,0,94.6,0.0
17955.49999999999,2696.6,102,0,0,94.7,0.0
17993.29999999999,2697.3,102,0,0,94.8,0.0
18031.099999999988,2695.3,101,0,0,94.2,0.0
18069.199999999986,2652.7,101,0,0,94.3,0.0
18106.999999999985,2675.2,101,0,0,94.4,0.0
18144.899999999987,2665.5,100,0,0,93.9,0.0
18182.699999999986,2643.5,100,0,0,94.1,0.0
18220.499999999985,2648.2,100,0,0,94.1,0.0
18258.299999999985,2644.9,100,0,0,94.2,0.0
18428.199999999986,588.4,100,0,0,94.3,0.0
18466.999999999985,2578.9,99,0,0,93.7,0.0
18504.999999999985,2602.0,98,0,0,93.1,0.0
18542.599999999984,2607.8,98,0,0,93.2,0.0
18579.999999999985,2623.5,98,0,0,93.3,0.0
18617.499999999985,2614.9,98,0,0,93.5,0.0
18655.499999999985,2582.0,97,0,0,92.9,0.0
18693.299999999985,2569.5,97,0,0,93.0,0.0
18730.799999999985,2589.3,97,0,0,93.1,0.0
18768.199999999986,2593.2,97,0,0,93.3,0.0
18805.599999999988,2592.3,97,0,0,93.4,0.0
18843.099999999988,2587.7,97,0,0,93.5,0.0
18880.79999999999,2573.5,97,0,0,93.7,0.0
18918.399999999987,2582.8,96,0,0,93.0,0.0
18956.099999999988,2546.7,96,0,0,93.1,0.0
18993.599999999988,2557.9,96,0,0,93.2,0.0
19031.099999999988,2558.2,96,0,0,93.2,0.0
19068.599999999988,2560.6,96,0,0,93.4,0.0
19106.29999999999,2548.0,96,0,0,93.5,0.0
19143.79999999999,2557.9,96,0,0,93.6,0.0
19181.29999999999,2557.0,96,0,0,93.7,0.0
19218.899999999987,2556.0,95,0,0,93.1,0.0
19256.499999999985,2527.0,95,0,0,93.3,0.0
19293.899999999987,2538.2,95,0,0,93.4,0.0
19331.499999999985,2524.5,95,0,0,93.5,0.0
19369.099999999984,2529.2,94,0,0,92.8,0.0
19406.599999999984,2509.0,94,0,0,92.9,0.0
19443.999999999985,2515.4,93,0,0,92.3,0.0
19481.399999999987,2488.2,93,0,0,92.4,0.0
19518.599999999988,2502.6,93,0,0,92.6,0.0
19555.99999999999,2487.1,93,0,0,92.7,0.0
19593.19999999999,2502.2,93,0,0,92.7,0.0
19630.39999999999,2501.7,93,0,0,92.8,0.0
19667.59999999999,2502.1,93,0,0,92.9,0.0
19704.799999999992,2503.2,93,0,0,93.0,0.0
19741.89999999999,2504.3,93,0,0,93.1,0.0
19779.19999999999,2490.9,93,0,0,93.2,0.0
19816.39999999999,2501.7,91,0,0,91.8,0.0
19853.799999999992,2433.2,91,0,0,92.0,0.0
19890.799999999992,2462.0,91,0,0,92.1,0.0
19927.89999999999,2454.3,91,0,0,92.2,0.0
19964.99999999999,2455.1,91,0,0,92.3,0.0
20002.29999999999,2440.2,91,0,0,92.4,0.0
20039.399999999987,2451.3,90,0,0,91.7,0.0
20076.599999999988,2421.3,90,0,0,91.9,0.0
